KEYWORDS, BEST,GOOD,BAD,EACH WORD %%
progression,0,1,1,050.0
obmp,0,1,1,050.0
werner,0,0,1,000.0
schools,0,0,1,000.0
receive,0,0,1,000.0
military,0,0,1,000.0
friendly,0,0,1,000.0
wern,0,0,1,000.0
maroon,0,0,1,000.0
depends,0,0,1,000.0
album,0,0,1,000.0
pill,0,0,1,000.0
blues,0,0,1,000.0
windfall,0,0,1,000.0
immudyne,0,0,1,000.0
amilya,0,0,1,000.0
antonetti,0,0,1,000.0
digital,2,4,4,060.0
strategist,0,0,1,000.0
immd,0,0,1,000.0
broadwind,0,0,1,000.0
bwen,0,0,1,000.0
river,1,0,0,100.0
omnify,1,0,0,100.0
seamless,1,2,1,075.0
communication,1,0,0,100.0
owens,0,0,1,000.0
corning,0,0,1,000.0
pacific,0,0,1,000.0
western,1,1,3,040.0
craft,0,1,2,33.333333333333336
brew,0,0,1,000.0
cybercriminals,1,0,0,100.0
switching,1,0,0,100.0
impersonation,1,0,0,100.0
attacks,1,0,0,100.0
bypass,1,0,0,100.0
mime,1,1,2,050.0
amarantus,2,3,2,71.42857142857143
elto,0,0,1,000.0
pharma,0,0,4,000.0
european,1,1,1,66.66666666666667
application,1,4,5,050.0
covering,2,4,4,060.0
method,0,0,1,000.0
treating,0,0,1,000.0
cognitive,0,0,1,000.0
impairment,0,0,1,000.0
associated,0,0,1,000.0
alzheimer,0,1,1,050.0
parkinson,1,1,2,050.0
eltoprazine,0,0,1,000.0
ambs,2,3,2,71.42857142857143
vereit,0,0,1,000.0
carnival,0,0,1,000.0
northwestern,0,0,1,000.0
vocera,0,0,1,000.0
flexion,0,1,1,050.0
flxn,0,1,1,050.0
ctx001,0,1,0,100.0
gene,0,1,1,050.0
edited,0,1,0,100.0
medicine,1,1,4,33.333333333333336
sickle,0,1,0,100.0
cell,0,2,3,040.0
crsp,0,2,0,100.0
updated,1,1,1,66.66666666666667
paclitaxel,1,0,0,100.0
negative,1,0,0,100.0
breast,2,1,0,100.0
presented,1,0,0,100.0
antonio,1,1,0,100.0
cala,1,0,0,100.0
unveils,0,0,1,000.0
actimab,0,0,1,000.0
planned,0,0,1,000.0
myelodysplastic,0,0,1,000.0
syndromes,0,0,1,000.0
targeted,0,2,2,050.0
genetic,0,0,1,000.0
mutations,0,2,1,66.66666666666667
francescas,0,0,1,000.0
fran,0,0,2,000.0
inap,0,0,2,000.0
managed,1,0,1,050.0
storage,0,0,2,000.0
gartner,0,0,2,000.0
lands,0,0,1,000.0
lendingclub,0,0,1,000.0
textron,0,0,1,000.0
allison,0,0,1,000.0
transmission,0,1,1,050.0
lyon,0,0,1,000.0
william,0,0,1,000.0
korn,0,0,1,000.0
ferry,0,0,1,000.0
woodmark,0,0,1,000.0
fiberlight,0,0,1,000.0
appoints,0,1,6,14.285714285714286
leader,0,2,2,050.0
macneil,0,0,1,000.0
executive,0,0,2,000.0
philip,0,1,0,100.0
morris,0,1,0,100.0
lennar,0,1,0,100.0
herc,0,1,0,100.0
deltic,0,1,0,100.0
timber,0,1,0,100.0
cross,0,1,0,100.0
country,0,2,0,100.0
autozone,0,0,1,000.0
same,0,0,1,000.0
store,0,0,2,000.0
athabasca,0,0,1,000.0
expiry,0,0,1,000.0
overholding,0,0,1,000.0
tenancy,0,0,1,000.0
status,0,0,1,000.0
moleculin,0,1,2,33.333333333333336
wp1066,0,0,2,000.0
drug,2,7,5,64.28571428571429
gets,0,0,1,000.0
brain,0,0,1,000.0
tumor,0,0,1,000.0
clearance,0,1,1,050.0
namaste,1,0,0,100.0
binding,1,0,0,100.0
intent,1,0,0,100.0
clinic,1,0,0,100.0
frankfurt,1,0,0,100.0
m5bq,1,0,0,100.0
appian,0,0,1,000.0
luxoft,0,0,1,000.0
help,0,0,1,000.0
transform,0,0,1,000.0
digitally,0,0,1,000.0
appn,0,0,1,000.0
kensington,0,1,0,100.0
premium,0,1,1,050.0
title,0,1,0,100.0
pavaso,0,1,0,100.0
eclosing,0,1,0,100.0
lenders,0,1,0,100.0
streamline,0,1,0,100.0
mortgage,0,1,0,100.0
improve,0,1,2,33.333333333333336
borrower,0,1,0,100.0
experience,0,1,0,100.0
sunesis,0,0,1,000.0
leadership,0,1,1,050.0
snss,0,0,1,000.0
monsanto,0,0,1,000.0
boundless,0,0,1,000.0
contributions,0,0,1,000.0
together,0,0,1,000.0
thought,0,0,1,000.0
leaders,0,0,1,000.0
professionals,0,0,1,000.0
rosen,0,1,0,100.0
cheetah,0,1,0,100.0
mobile,2,5,7,050.0
cmcm,0,1,0,100.0
chembio,0,1,0,100.0
commitment,0,2,3,040.0
manguinhos,0,1,0,100.0
components,0,1,0,100.0
cemi,0,1,0,100.0
honorable,2,0,4,33.333333333333336
judge,2,0,4,33.333333333333336
kimberly,2,0,4,33.333333333333336
mueller,2,0,4,33.333333333333336
appointed,2,0,5,28.571428571428573
barack,2,0,4,33.333333333333336
obama,2,0,4,33.333333333333336
temporary,2,0,4,33.333333333333336
restraining,2,0,4,33.333333333333336
30pm,2,0,4,33.333333333333336
courthouse,2,0,4,33.333333333333336
street,3,1,4,050.0
sacramento,3,0,6,33.333333333333336
believe,0,0,1,000.0
their,0,1,8,11.11111111111111
employers,0,0,1,000.0
being,0,2,1,66.66666666666667
meet,0,3,2,060.0
wltw,0,0,1,000.0
five,0,0,3,000.0
fprx,0,0,1,000.0
spark,0,1,1,050.0
hemophilia,0,3,2,060.0
trials,0,1,0,100.0
exposition,0,1,0,100.0
once,0,1,1,050.0
charles,0,0,1,000.0
colvard,0,0,1,000.0
love,0,0,1,000.0
green,0,0,3,000.0
live,0,1,1,050.0
initiative,0,0,2,000.0
rare,0,2,2,050.0
moissanite,0,0,1,000.0
jewelry,0,0,1,000.0
environmental,0,1,2,33.333333333333336
conservation,0,0,1,000.0
cthr,0,0,1,000.0
reachlocal,0,0,1,000.0
indicate,0,0,1,000.0
shopping,0,0,2,000.0
remains,0,0,1,000.0
popular,0,0,1,000.0
even,0,2,2,050.0
equifax,0,1,0,100.0
gate,1,0,0,100.0
ventures,1,0,0,100.0
worldwide,1,1,1,66.66666666666667
named,0,4,5,44.44444444444444
magazines,0,0,1,000.0
quot,2,4,8,42.857142857142854
yrcw,0,0,1,000.0
highland,1,0,0,100.0
copper,1,3,2,66.66666666666667
copperwood,1,0,0,100.0
michigan,1,0,0,100.0
mike,0,0,1,000.0
wishart,0,0,1,000.0
reuse,0,0,1,000.0
steve,0,1,1,050.0
warren,0,0,1,000.0
aerojet,0,0,1,000.0
rocketdyne,0,0,1,000.0
ajrd,0,0,1,000.0
radnet,0,1,1,050.0
angeles,0,1,1,050.0
rdnt,0,1,1,050.0
pneumonia,0,1,0,100.0
diagnostics,0,1,2,33.333333333333336
worth,1,3,4,050.0
assessment,0,2,4,33.333333333333336
mphasis,0,1,0,100.0
deliver,0,4,2,66.66666666666667
threat,0,1,0,100.0
virtualized,0,1,0,100.0
customers,0,4,3,57.142857142857146
analogic,0,0,1,000.0
alog,0,0,1,000.0
outlines,0,0,1,000.0
framework,0,0,1,000.0
autonomous,0,1,1,050.0
vehicles,0,0,2,000.0
coarse,0,1,0,100.0
bottle,0,1,0,100.0
roll,0,1,0,100.0
leach,0,1,0,100.0
testing,0,1,0,100.0
hamama,0,1,0,100.0
oxide,0,2,0,100.0
transitional,0,1,0,100.0
samples,0,1,0,100.0
average,0,2,1,66.66666666666667
recoveries,0,1,0,100.0
broadcom,0,0,1,000.0
avgo,0,0,1,000.0
improved,0,1,1,050.0
tearlab,0,0,1,000.0
registered,0,6,5,54.54545454545455
direct,1,4,8,38.46153846153846
tear,0,0,1,000.0
axsome,0,1,0,100.0
axsm,0,1,0,100.0
seachange,0,1,0,100.0
seac,0,1,0,100.0
trappsol,0,1,0,100.0
cyclo,0,1,0,100.0
belo,0,1,0,100.0
appeals,0,1,0,100.0
ruled,0,1,0,100.0
uphold,0,1,0,100.0
volta,0,1,0,100.0
grande,0,1,0,100.0
licence,0,1,1,050.0
thune,0,0,1,000.0
need,0,0,2,000.0
keep,0,3,1,075.0
splunk,0,0,1,000.0
sangamo,0,0,1,000.0
sonoma,0,0,1,000.0
coherent,0,0,1,000.0
xenia,0,0,1,000.0
hotels,0,4,2,66.66666666666667
resorts,0,3,1,075.0
career,0,0,1,000.0
identifies,0,0,2,000.0
citrix,0,0,1,000.0
suncoke,0,0,1,000.0
match,0,0,1,000.0
overseas,0,0,1,000.0
shipholding,0,0,1,000.0
lantheus,0,0,1,000.0
suburban,0,0,1,000.0
propane,0,0,1,000.0
calculating,0,0,1,000.0
forward,0,0,3,000.0
movement,0,0,1,000.0
analyzing,0,1,0,100.0
utilities,0,1,0,100.0
target,0,3,1,075.0
exgen,0,0,1,000.0
claims,0,1,1,050.0
staked,0,0,1,000.0
empire,0,0,2,000.0
smmt,0,1,1,050.0
editas,0,0,1,000.0
edit,0,0,1,000.0
abry,0,1,0,100.0
discuss,0,1,0,100.0
allocation,0,1,0,100.0
datametrex,1,0,2,33.333333333333336
virtual,0,2,0,100.0
hold,0,3,1,075.0
technologys,0,1,0,100.0
videlica,0,1,0,100.0
sizes,0,1,0,100.0
emea,0,2,0,100.0
beneficiary,0,1,0,100.0
overhaul,0,1,1,050.0
northrop,0,1,2,33.333333333333336
grumman,0,1,2,33.333333333333336
request,0,1,0,100.0
envoy,0,1,1,050.0
cactus,0,1,0,100.0
implements,0,1,0,100.0
milestone,0,1,1,050.0
blgi,0,1,0,100.0
oncolix,0,0,1,000.0
submission,1,2,1,075.0
aepp,0,0,1,000.0
kandi,0,1,1,050.0
pure,0,2,0,100.0
model,0,1,0,100.0
approvals,0,1,0,100.0
chinese,0,1,0,100.0
government,0,2,1,66.66666666666667
kndi,0,1,1,050.0
elevating,0,0,1,000.0
family,0,0,1,000.0
exploring,0,0,1,000.0
behind,0,0,1,000.0
hawaiian,0,2,2,050.0
cars,2,0,5,28.571428571428573
trinity,0,0,1,000.0
immersion,0,0,1,000.0
ryerson,0,0,1,000.0
horizons,0,0,1,000.0
developments,1,1,2,050.0
horace,0,0,1,000.0
mann,0,0,1,000.0
minerva,0,1,1,050.0
neurosciences,0,1,1,050.0
seltorexant,0,1,1,050.0
insomnia,0,1,0,100.0
disorder,0,1,1,050.0
nerv,0,1,1,050.0
backed,0,0,1,000.0
controlled,0,0,1,000.0
greystar,0,0,1,000.0
vera,0,1,0,100.0
bradley,0,1,0,100.0
evans,0,1,0,100.0
bobe,0,1,0,100.0
affinor,0,0,1,000.0
growers,0,0,1,000.0
reduces,0,0,1,000.0
tower,0,0,1,000.0
dish,0,0,5,000.0
stepping,0,0,1,000.0
netapp,0,1,0,100.0
honors,0,1,0,100.0
ntap,0,1,0,100.0
jittery,0,1,0,100.0
reform,0,1,0,100.0
intermodal,0,0,1,000.0
pushed,0,0,1,000.0
freight,0,1,1,050.0
volumes,0,0,1,000.0
integer,0,1,0,100.0
wins,0,1,0,100.0
neuros,0,1,0,100.0
itgr,0,1,0,100.0
denies,0,1,0,100.0
rumors,0,1,0,100.0
vistagen,0,0,2,000.0
granted,0,0,1,000.0
methods,1,0,3,025.0
myriad,0,2,2,050.0
validation,0,1,0,100.0
riskscore,0,1,0,100.0
test,0,1,2,33.333333333333336
mygn,0,2,2,050.0
mercer,2,1,1,075.0
conditional,0,0,1,000.0
partial,0,0,1,000.0
principal,0,0,1,000.0
amount,0,0,1,000.0
outstanding,0,0,3,000.0
merc,2,1,1,075.0
winnebago,0,5,2,71.42857142857143
made,0,2,0,100.0
perkins,0,0,1,000.0
acre,0,0,1,000.0
colorado,0,1,2,33.333333333333336
dalmac,0,0,1,000.0
servus,0,0,1,000.0
pfizer,0,0,1,000.0
england,0,0,1,000.0
journal,0,0,2,000.0
investigational,0,0,1,000.0
renew,0,0,1,000.0
course,0,1,2,33.333333333333336
issuer,0,1,2,33.333333333333336
recipients,0,0,1,000.0
already,1,1,2,050.0
priced,0,1,0,100.0
lower,0,1,0,100.0
millennium,0,1,0,100.0
iron,0,1,3,025.0
port,0,1,0,100.0
sept,0,1,0,100.0
user,0,1,0,100.0
dock,0,1,0,100.0
pomerantz,0,0,2,000.0
paypal,0,0,1,000.0
certain,0,0,2,000.0
officers,0,0,2,000.0
pypl,0,0,1,000.0
polarx,0,1,0,100.0
zackly,0,1,0,100.0
deposit,0,1,0,100.0
range,0,1,2,33.333333333333336
seaspan,0,1,0,100.0
shipyards,0,1,0,100.0
celebrate,0,1,0,100.0
vessel,1,1,0,100.0
designed,0,1,0,100.0
built,0,3,1,075.0
shipbuilding,0,1,0,100.0
neogenomics,0,1,0,100.0
ollies,0,1,0,100.0
bargain,0,1,0,100.0
outlet,0,1,0,100.0
olli,0,1,0,100.0
finjan,0,0,1,000.0
complaint,0,3,2,060.0
zscaler,0,0,1,000.0
northern,0,0,1,000.0
california,1,4,5,050.0
grant,0,1,4,020.0
passenger,0,0,1,000.0
traffic,0,0,1,000.0
omab,0,0,1,000.0
novartis,0,0,1,000.0
kisqali,0,0,1,000.0
only,0,0,1,000.0
cdk4,0,0,1,000.0
inhibitor,0,1,3,025.0
superior,0,0,1,000.0
median,0,0,1,000.0
compared,0,0,1,000.0
endocrine,0,0,1,000.0
line,0,1,4,020.0
prospective,0,0,1,000.0
randomized,0,0,1,000.0
dedicated,0,0,1,000.0
swiss,0,1,2,33.333333333333336
novn,0,0,1,000.0
redeem,0,1,0,100.0
portion,0,1,1,050.0
signed,0,1,1,050.0
fate,0,0,4,000.0
diego,0,0,1,000.0
ipsc,0,0,1,000.0
derived,0,0,3,000.0
immunotherapies,0,0,1,000.0
positiveid,0,0,1,000.0
generation,1,0,6,14.285714285714286
caregiver,0,0,1,000.0
thermometer,0,0,1,000.0
bluetooth,0,0,1,000.0
capability,0,0,1,000.0
psid,0,0,2,000.0
rapid7,0,0,1,000.0
visionary,0,0,1,000.0
magic,0,0,1,000.0
quadrant,0,2,2,050.0
dart,0,1,0,100.0
appraisal,0,1,0,100.0
finance,0,1,2,33.333333333333336
amdocs,0,1,0,100.0
land,0,1,0,100.0
campus,0,3,1,075.0
weighted,0,1,0,100.0
deviating,0,1,0,100.0
richmond,0,0,1,000.0
road,0,0,1,000.0
north,0,0,2,000.0
lithium,0,0,2,000.0
qualifying,0,0,1,000.0
ferroglobe,0,1,0,100.0
insider,0,1,0,100.0
buying,0,1,0,100.0
arcw,1,0,0,100.0
clayton,0,1,0,100.0
employment,1,0,3,025.0
jobs,0,0,1,000.0
block,0,0,1,000.0
warrant,0,0,1,000.0
exercise,1,1,2,050.0
incentive,0,0,1,000.0
newest,0,0,1,000.0
challenger,0,0,6,000.0
models,0,0,1,000.0
surpass,0,0,2,000.0
milestones,0,0,2,000.0
deliveries,0,0,3,000.0
marks,0,0,1,000.0
50th,0,0,1,000.0
category,0,0,1,000.0
defining,0,0,1,000.0
count,0,0,1,000.0
overall,0,0,1,000.0
making,0,0,1,000.0
most,0,2,2,050.0
delivered,0,0,1,000.0
decade,0,0,1,000.0
jets,1,0,3,025.0
approaching,0,0,2,000.0
confirm,0,0,1,000.0
unrivalled,0,0,1,000.0
smooth,0,0,1,000.0
ride,0,0,2,000.0
acceptance,1,0,3,025.0
lowest,0,0,1,000.0
costs,0,0,1,000.0
segments,0,0,1,000.0
longer,0,0,1,000.0
maintenance,0,2,1,66.66666666666667
intervals,0,0,1,000.0
nexeo,0,0,2,000.0
nxeo,0,0,2,000.0
sunrun,0,1,0,100.0
transition,0,1,0,100.0
paul,0,1,0,100.0
winnowski,0,1,0,100.0
retire,0,1,0,100.0
early,0,1,0,100.0
okta,0,0,1,000.0
jumps,0,0,1,000.0
jill,0,0,2,000.0
rapidly,0,0,1,000.0
starbucks,0,1,0,100.0
sbux,0,1,0,100.0
roastery,0,1,0,100.0
shanghai,0,1,0,100.0
cray,0,2,0,100.0
nersc,0,1,0,100.0
addvantage,0,1,2,33.333333333333336
bearclaw,0,1,2,33.333333333333336
strikeforce,1,0,0,100.0
guardedids,1,0,0,100.0
anti,2,1,1,075.0
keylogging,1,0,0,100.0
sfor,1,0,0,100.0
natus,0,2,1,66.66666666666667
morgan,3,12,11,57.69230769230769
36th,3,10,9,59.09090909090909
baby,0,2,1,66.66666666666667
redhawk,1,1,1,66.66666666666667
idng,1,1,1,66.66666666666667
microsoft,0,1,1,050.0
profitable,0,1,1,050.0
bernstein,0,1,1,050.0
reprocell,0,2,0,100.0
iovance,1,1,1,66.66666666666667
decision,1,2,2,060.0
updates,1,1,1,66.66666666666667
iova,1,1,1,66.66666666666667
intl,0,2,4,33.333333333333336
fcstone,0,1,2,33.333333333333336
corbus,0,0,4,000.0
resolve,0,0,3,000.0
systemic,0,0,4,000.0
sclerosis,0,0,3,000.0
landstar,0,1,2,33.333333333333336
special,0,5,9,35.714285714285715
lstr,0,1,2,33.333333333333336
targeting,0,0,2,000.0
improvement,0,0,2,000.0
breakeven,2,1,4,42.857142857142854
targets,0,0,3,000.0
approximately,0,0,5,000.0
anticipates,0,0,2,000.0
ebit,2,0,4,33.333333333333336
before,0,0,6,000.0
items,0,0,6,000.0
grow,0,2,4,33.333333333333336
800m,0,0,2,000.0
900m,0,0,2,000.0
aims,0,0,2,000.0
free,0,1,6,14.285714285714286
reach,0,2,3,040.0
minus,1,0,2,33.333333333333336
150m,0,0,2,000.0
turnaround,0,0,2,000.0
clear,0,0,2,000.0
path,0,0,2,000.0
goals,0,0,2,000.0
objective,0,0,4,000.0
ebitda,1,2,3,050.0
double,0,1,4,020.0
750m,0,0,2,000.0
denso,0,2,1,66.66666666666667
automobile,0,2,1,66.66666666666667
virtualization,0,2,1,66.66666666666667
enables,0,2,1,66.66666666666667
vehicle,0,4,5,44.44444444444444
approve,0,2,2,050.0
manf,5,8,2,86.66666666666667
magazine,1,2,0,100.0
animal,1,2,0,100.0
retinal,2,4,0,100.0
damage,1,2,0,100.0
cdnf,1,2,0,100.0
biosciences,2,3,2,71.42857142857143
edward,1,1,0,100.0
cbio,2,3,1,83.33333333333333
mammoth,0,2,1,66.66666666666667
diamond,0,2,1,66.66666666666667
tenoriba,0,2,1,66.66666666666667
chihuahua,0,2,1,66.66666666666667
mobiquity,0,1,1,050.0
enhances,0,1,2,33.333333333333336
locational,0,1,1,050.0
aggdata,0,1,1,050.0
mobq,0,1,1,050.0
seacor,0,2,3,040.0
vista,0,1,2,33.333333333333336
tanker,0,1,2,33.333333333333336
capstone,1,1,1,66.66666666666667
onshore,1,1,1,66.66666666666667
operation,1,1,1,66.66666666666667
cpst,1,1,1,66.66666666666667
scoped,0,0,3,000.0
phased,0,0,3,000.0
build,0,0,3,000.0
releases,1,2,1,075.0
connector,0,2,1,66.66666666666667
visibility,0,2,1,66.66666666666667
plunge,1,0,0,100.0
square,0,1,1,050.0
halford,0,0,1,000.0
thompson,0,0,1,000.0
advisor,0,0,1,000.0
blockchain,2,8,15,040.0
traded,0,0,1,000.0
callminer,0,1,2,33.333333333333336
contact,0,1,2,33.333333333333336
voice,0,1,2,33.333333333333336
programs,0,1,2,33.333333333333336
level,0,1,2,33.333333333333336
voip,0,2,1,66.66666666666667
discusses,0,2,0,100.0
parent,0,2,0,100.0
vplm,0,2,1,66.66666666666667
strongbridge,1,0,1,050.0
biopharma,1,0,1,050.0
sbbp,1,0,1,050.0
result,0,0,2,000.0
migalastat,0,1,2,33.333333333333336
fabry,0,1,2,33.333333333333336
fold,0,2,3,040.0
micron,0,1,3,025.0
despite,0,1,2,33.333333333333336
memory,0,1,2,33.333333333333336
weaker,0,1,2,33.333333333333336
stanley,0,1,2,33.333333333333336
microbot,0,1,2,33.333333333333336
tipcat,0,1,2,33.333333333333336
mbot,0,1,2,33.333333333333336
neonatal,0,1,2,33.333333333333336
phototherapy,0,1,2,33.333333333333336
internet,0,2,1,66.66666666666667
things,0,4,2,66.66666666666667
christopher,0,1,2,33.333333333333336
esposito,0,1,2,33.333333333333336
talks,0,1,2,33.333333333333336
about,0,2,2,050.0
saas,0,1,2,33.333333333333336
personalized,0,1,2,33.333333333333336
ptop,0,1,2,33.333333333333336
combiner,0,2,1,66.66666666666667
simpler,0,2,1,66.66666666666667
solar,0,5,1,83.33333333333333
installations,0,2,1,66.66666666666667
enph,0,2,1,66.66666666666667
cellectar,0,1,1,050.0
cancers,1,3,1,080.0
clrb,0,1,1,050.0
alkermes,0,1,2,33.333333333333336
january,0,1,4,020.0
aurora,0,2,1,66.66666666666667
multimedia,0,2,1,66.66666666666667
transceivers,0,2,1,66.66666666666667
blueriver,0,2,1,66.66666666666667
incorporate,0,2,1,66.66666666666667
dante,0,2,1,66.66666666666667
audio,0,2,1,66.66666666666667
allied,0,2,1,66.66666666666667
universal,0,2,1,66.66666666666667
kona,0,0,1,000.0
carolina,0,0,1,000.0
places,0,0,1,000.0
hemp,0,0,1,000.0
drink,0,0,1,000.0
kgkg,0,0,1,000.0
mantra,1,0,0,100.0
name,1,0,4,020.0
sgsif,1,0,0,100.0
feasibility,0,2,3,040.0
lynn,0,1,2,33.333333333333336
warehouse,1,3,1,080.0
rising,2,2,2,66.66666666666667
adoption,0,2,1,66.66666666666667
boost,0,2,1,66.66666666666667
sphere,0,2,1,66.66666666666667
matters,0,2,1,66.66666666666667
approved,0,2,3,040.0
believes,0,2,1,66.66666666666667
carrier,0,2,1,66.66666666666667
moves,0,2,1,66.66666666666667
come,0,2,1,66.66666666666667
quicklogic,0,3,1,075.0
mentor,0,2,1,66.66666666666667
environment,1,2,1,075.0
efpga,0,3,1,075.0
quik,0,3,1,075.0
precipio,0,3,1,075.0
novel,0,3,3,050.0
cytogenetics,0,1,1,050.0
prpo,0,3,1,075.0
leidos,0,2,1,66.66666666666667
securitymatters,0,2,1,66.66666666666667
passive,0,2,1,66.66666666666667
threats,0,2,1,66.66666666666667
rockwell,0,2,1,66.66666666666667
comercializadora,0,2,1,66.66666666666667
biorenal,0,2,1,66.66666666666667
commercialize,0,2,1,66.66666666666667
triferic,0,2,1,66.66666666666667
chile,0,2,1,66.66666666666667
rmti,0,2,1,66.66666666666667
horizon,1,0,4,020.0
executes,1,0,2,33.333333333333336
123wish,1,0,2,33.333333333333336
ohgi,1,0,2,33.333333333333336
wildflower,0,1,2,33.333333333333336
advancedmd,0,2,1,66.66666666666667
gartners,0,2,1,66.66666666666667
frontrunners,0,2,1,66.66666666666667
sanofi,0,1,2,33.333333333333336
skin,0,2,3,040.0
governor,0,2,1,66.66666666666667
fascination,0,2,1,66.66666666666667
speculative,0,2,1,66.66666666666667
mania,0,2,1,66.66666666666667
distribute,0,1,2,33.333333333333336
korea,0,1,2,33.333333333333336
bthe,0,1,2,33.333333333333336
grand,1,0,2,33.333333333333336
restaurant,1,0,2,33.333333333333336
nears,1,2,0,100.0
upgrade,1,2,0,100.0
emerita,0,1,1,050.0
upsizing,0,1,1,050.0
riley,1,1,0,100.0
rily,1,1,0,100.0
intelgenx,0,1,0,100.0
montelukast,0,1,0,100.0
versafilm,0,1,0,100.0
mild,0,1,0,100.0
moderate,0,1,0,100.0
networknewswire,2,0,2,050.0
options,2,1,2,060.0
locations,1,0,0,100.0
nikaza,1,0,0,100.0
location,1,0,1,050.0
dloc,1,0,0,100.0
ikang,0,1,1,050.0
kang,0,1,1,050.0
tesaro,0,0,2,000.0
availability,0,0,2,000.0
zejula,0,0,2,000.0
niraparib,0,0,2,000.0
women,0,0,2,000.0
recurrent,0,0,2,000.0
ovarian,0,1,3,025.0
tsro,0,0,2,000.0
kratos,0,0,2,000.0
unmanned,0,0,2,000.0
aerial,0,0,1,000.0
electronic,0,0,1,000.0
ktos,0,0,2,000.0
here,0,1,0,100.0
ohrp,0,1,1,050.0
unitil,0,1,1,050.0
money,0,0,1,000.0
mentioned,0,0,1,000.0
marathon,0,0,2,000.0
hive,0,1,1,050.0
prevent,0,2,0,100.0
your,0,2,0,100.0
bitcoins,0,2,0,100.0
hacked,0,2,0,100.0
stolen,0,2,0,100.0
hersha,0,2,0,100.0
azores,0,2,0,100.0
a321neo,0,2,0,100.0
shiftpixy,0,0,2,000.0
pixy,0,0,2,000.0
avinger,0,0,5,000.0
waiver,0,0,2,000.0
consent,0,1,2,33.333333333333336
avgr,0,0,5,000.0
chefs,1,1,0,100.0
chef,1,1,0,100.0
blood,0,3,2,060.0
spero,0,0,2,000.0
3q17,0,1,2,33.333333333333336
spro,0,0,2,000.0
laureate,0,2,0,100.0
institution,0,2,0,100.0
affinity,0,2,0,100.0
laur,0,2,0,100.0
aclaris,0,0,2,000.0
eskata,0,0,2,000.0
hydrogen,0,0,2,000.0
peroxide,0,0,2,000.0
raised,0,1,3,025.0
seborrheic,0,0,2,000.0
keratoses,0,0,2,000.0
acrs,0,0,2,000.0
tetraphase,0,2,0,100.0
added,0,3,0,100.0
biotechnology,0,2,0,100.0
ttph,0,2,0,100.0
ultragenyx,0,1,1,050.0
kyowa,0,1,0,100.0
kirin,0,1,0,100.0
burosumab,0,1,0,100.0
chmp,0,1,0,100.0
opinion,0,1,0,100.0
linked,1,2,0,100.0
hypophosphatemia,0,1,0,100.0
children,0,2,2,050.0
cbtx,0,4,0,100.0
concurrent,0,0,1,000.0
stockholders,0,0,2,000.0
content,1,1,1,66.66666666666667
vecima,0,0,1,000.0
ccur,0,0,1,000.0
eplus,0,1,0,100.0
becomes,0,1,0,100.0
appdynamics,0,1,0,100.0
bankers,0,4,1,080.0
cobalt,0,2,0,100.0
teekay,0,0,3,000.0
units,0,1,2,33.333333333333336
wright,0,1,1,050.0
imascap,0,1,1,050.0
wmgi,0,1,1,050.0
achieves,0,1,1,050.0
efficiency,0,2,1,66.66666666666667
case,0,2,2,050.0
core,0,3,4,42.857142857142854
engineering,0,1,1,050.0
expedites,0,1,1,050.0
days,0,1,1,050.0
safe,1,0,0,100.0
bulkers,1,0,0,100.0
panamax,1,0,0,100.0
gsvc,0,0,2,000.0
biodelivery,0,2,0,100.0
reacquires,0,1,0,100.0
onsolis,0,1,0,100.0
bdsi,0,2,0,100.0
inventiv,0,1,0,100.0
synh,0,1,0,100.0
wabash,0,2,0,100.0
mile,0,1,0,100.0
boom,1,0,0,100.0
ford,0,0,1,000.0
spending,0,1,1,050.0
cubesmart,0,2,0,100.0
cube,0,2,0,100.0
grace,0,2,3,040.0
polyolefin,0,1,1,050.0
catalysts,0,1,1,050.0
heidelbergcements,0,1,1,050.0
german,0,1,1,050.0
calcium,0,1,1,050.0
silicate,0,1,1,050.0
unit,1,2,2,060.0
materials,1,2,1,075.0
amat,0,2,0,100.0
leave,1,0,0,100.0
hunter,2,0,0,100.0
harrison,2,0,0,100.0
ranked,0,0,2,000.0
biotech,1,0,7,012.5
room,0,0,2,000.0
nevada,0,0,1,000.0
casinos,0,0,1,000.0
host,0,2,1,66.66666666666667
mesoblast,0,0,3,000.0
tigenix,0,0,2,000.0
adipose,0,0,2,000.0
mesenchymal,0,0,2,000.0
stem,0,0,2,000.0
cells,0,0,2,000.0
local,0,0,2,000.0
fistulae,0,0,2,000.0
esperion,0,2,0,100.0
jeffrey,0,2,0,100.0
berkowitz,0,2,0,100.0
espr,0,2,0,100.0
effortless,0,1,0,100.0
franchising,0,1,0,100.0
franchiseasy,0,1,0,100.0
wpcs,0,0,4,000.0
enerflex,0,1,1,050.0
unsecured,0,1,1,050.0
island,1,0,2,33.333333333333336
lined,0,0,2,000.0
hihi,0,0,2,000.0
snack,1,0,0,100.0
foods,1,0,0,100.0
jjsf,1,0,0,100.0
reliq,0,2,3,040.0
subscriber,0,1,1,050.0
voluntarily,0,1,1,050.0
june,0,1,1,050.0
eight,2,1,5,037.5
catheter,0,2,0,100.0
ablation,0,2,0,100.0
2026,0,2,0,100.0
transparency,0,2,0,100.0
bryn,1,0,0,100.0
mawr,1,0,0,100.0
royal,1,0,0,100.0
pennsylvania,1,0,0,100.0
